"plot_id";"PM_LEAF_PC";"bbch_stage";"observation_date"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";4;"BBCH 69";"2024-06-05"
"TNTB";1;"BBCH 69";"2024-06-05"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";1;"BBCH 69";"2024-06-05"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";4;"BBCH 69";"2024-06-05"
"TNTB";1;"BBCH 69";"2024-06-05"
"TNTB";9;"BBCH 69";"2024-06-05"
"TNTB";3;"BBCH 69";"2024-06-05"
"TNTB";3;"BBCH 69";"2024-06-05"
"TNTB";1;"BBCH 69";"2024-06-05"
"TNTB";5;"BBCH 69";"2024-06-05"
"TNTB";4;"BBCH 69";"2024-06-05"
"TNTB";12;"BBCH 69";"2024-06-05"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";1;"BBCH 69";"2024-06-05"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";3;"BBCH 69";"2024-06-05"
"TNTB";1;"BBCH 69";"2024-06-05"
"TNTB";3;"BBCH 69";"2024-06-05"
"TNTB";1;"BBCH 69";"2024-06-05"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";4;"BBCH 69";"2024-06-05"
"TNTB";12;"BBCH 69";"2024-06-05"
"TNTB";3;"BBCH 69";"2024-06-05"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";3;"BBCH 69";"2024-06-05"
"TNTB";3;"BBCH 69";"2024-06-05"
"TNTB";1;"BBCH 69";"2024-06-05"
"TNTB";3;"BBCH 69";"2024-06-05"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";1;"BBCH 69";"2024-06-05"
"TNTB";4;"BBCH 69";"2024-06-05"
"TNTC";1;"BBCH 69";"2024-06-05"
"TNTC";4;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";3;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";3;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";3;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";4;"BBCH 69";"2024-06-05"
"TNTC";6;"BBCH 69";"2024-06-05"
"TNTC";4;"BBCH 69";"2024-06-05"
"TNTC";7;"BBCH 69";"2024-06-05"
"TNTC";4;"BBCH 69";"2024-06-05"
"TNTC";1;"BBCH 69";"2024-06-05"
"TNTC";8;"BBCH 69";"2024-06-05"
"TNTC";4;"BBCH 69";"2024-06-05"
"TNTC";4;"BBCH 69";"2024-06-05"
"TNTC";12;"BBCH 69";"2024-06-05"
"TNTC";6;"BBCH 69";"2024-06-05"
"TNTC";4;"BBCH 69";"2024-06-05"
"TNTC";3;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";1;"BBCH 69";"2024-06-05"
"TNTC";8;"BBCH 69";"2024-06-05"
"TNTC";4;"BBCH 69";"2024-06-05"
"TNTC";9;"BBCH 69";"2024-06-05"
"TNTC";4;"BBCH 69";"2024-06-05"
"TNTC";3;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";9;"BBCH 69";"2024-06-05"
"TNTC";7;"BBCH 69";"2024-06-05"
"TNTC";7;"BBCH 69";"2024-06-05"
"TNTC";8;"BBCH 69";"2024-06-05"
"TNTC";3;"BBCH 69";"2024-06-05"
"TNTC";7;"BBCH 69";"2024-06-05"
"TNTC";3;"BBCH 69";"2024-06-05"
"TNTC";1;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";12;"BBCH 69";"2024-06-05"
"TNTC";4;"BBCH 69";"2024-06-05"
"TNTC";3;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";7;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";5;"BBCH 69";"2024-06-05"
"TNTC";3;"BBCH 69";"2024-06-05"
"TNTC";3;"BBCH 69";"2024-06-05"
"TNTC";1;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";5;"BBCH 69";"2024-06-05"
"TNTC";3;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";10;"BBCH 69";"2024-06-05"
"TNTC";12;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";3;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";1;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";3;"BBCH 69";"2024-06-05"
"TNTC";1;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";4;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";4;"BBCH 69";"2024-06-05"
"TNTC";1;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";3;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";1;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";4;"BBCH 69";"2024-06-05"
"TNTC";1;"BBCH 69";"2024-06-05"
"TNTC";1;"BBCH 69";"2024-06-05"
"TNTC";4;"BBCH 69";"2024-06-05"
"TNTC";3;"BBCH 69";"2024-06-05"
"TNTC";1;"BBCH 69";"2024-06-05"
"TNTC";5;"BBCH 69";"2024-06-05"
"TNTC";4;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";1;"BBCH 69";"2024-06-05"
"TNTC";1;"BBCH 69";"2024-06-05"
"TNTC";3;"BBCH 69";"2024-06-05"
"TNTC";4;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";4;"BBCH 69";"2024-06-05"
"TNTC";3;"BBCH 69";"2024-06-05"
"TNTC";1;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";1;"BBCH 69";"2024-06-05"
"TNTC";2;"BBCH 69";"2024-06-05"
"TNTC";1;"BBCH 69";"2024-06-05"
"TNTD";2;"BBCH 69";"2024-06-05"
"TNTD";5;"BBCH 69";"2024-06-05"
"TNTD";1;"BBCH 69";"2024-06-05"
"TNTD";4;"BBCH 69";"2024-06-05"
"TNTD";4;"BBCH 69";"2024-06-05"
"TNTD";1;"BBCH 69";"2024-06-05"
"TNTD";2;"BBCH 69";"2024-06-05"
"TNTD";2;"BBCH 69";"2024-06-05"
"TNTD";2;"BBCH 69";"2024-06-05"
"TNTD";3;"BBCH 69";"2024-06-05"
"TNTD";3;"BBCH 69";"2024-06-05"
"TNTD";3;"BBCH 69";"2024-06-05"
"TNTD";5;"BBCH 69";"2024-06-05"
"TNTD";4;"BBCH 69";"2024-06-05"
"TNTD";4;"BBCH 69";"2024-06-05"
"TNTD";2;"BBCH 69";"2024-06-05"
"TNTD";2;"BBCH 69";"2024-06-05"
"TNTD";3;"BBCH 69";"2024-06-05"
"TNTD";5;"BBCH 69";"2024-06-05"
"TNTD";2;"BBCH 69";"2024-06-05"
"TNTD";4;"BBCH 69";"2024-06-05"
"TNTD";4;"BBCH 69";"2024-06-05"
"TNTD";2;"BBCH 69";"2024-06-05"
"TNTD";4;"BBCH 69";"2024-06-05"
"TNTD";1;"BBCH 69";"2024-06-05"
"TNTD";6;"BBCH 69";"2024-06-05"
"TNTD";3;"BBCH 69";"2024-06-05"
"TNTD";2;"BBCH 69";"2024-06-05"
"TNTD";3;"BBCH 69";"2024-06-05"
"TNTD";2;"BBCH 69";"2024-06-05"
"TNTD";1;"BBCH 69";"2024-06-05"
"TNTD";4;"BBCH 69";"2024-06-05"
"TNTD";3;"BBCH 69";"2024-06-05"
"TNTD";3;"BBCH 69";"2024-06-05"
"TNTD";2;"BBCH 69";"2024-06-05"
"TNTD";7;"BBCH 69";"2024-06-05"
"TNTD";3;"BBCH 69";"2024-06-05"
"TNTD";2;"BBCH 69";"2024-06-05"
"TNTD";4;"BBCH 69";"2024-06-05"
"TNTD";2;"BBCH 69";"2024-06-05"
"TNTD";2;"BBCH 69";"2024-06-05"
"TNTD";6;"BBCH 69";"2024-06-05"
"TNTD";4;"BBCH 69";"2024-06-05"
"TNTD";3;"BBCH 69";"2024-06-05"
"TNTD";3;"BBCH 69";"2024-06-05"
"TNTD";2;"BBCH 69";"2024-06-05"
"TNTD";3;"BBCH 69";"2024-06-05"
"TNTD";4;"BBCH 69";"2024-06-05"
"TNTD";2;"BBCH 69";"2024-06-05"
"TNTD";6;"BBCH 69";"2024-06-05"
"TNTD";3;"BBCH 69";"2024-06-05"
"TNTD";3;"BBCH 69";"2024-06-05"
"TNTD";5;"BBCH 69";"2024-06-05"
"TNTD";2;"BBCH 69";"2024-06-05"
"TNTD";3;"BBCH 69";"2024-06-05"
"TNTD";5;"BBCH 69";"2024-06-05"
"TNTD";2;"BBCH 69";"2024-06-05"
"TNTD";5;"BBCH 69";"2024-06-05"
"TNTD";3;"BBCH 69";"2024-06-05"
"TNTD";5;"BBCH 69";"2024-06-05"
"TNTD";3;"BBCH 69";"2024-06-05"
"TNTD";7;"BBCH 69";"2024-06-05"
"TNTD";4;"BBCH 69";"2024-06-05"
"TNTD";6;"BBCH 69";"2024-06-05"
"TNTD";4;"BBCH 69";"2024-06-05"
"TNTD";7;"BBCH 69";"2024-06-05"
"TNTD";2;"BBCH 69";"2024-06-05"
"TNTD";2;"BBCH 69";"2024-06-05"
"TNTD";2;"BBCH 69";"2024-06-05"
"TNTD";4;"BBCH 69";"2024-06-05"
"TNTD";2;"BBCH 69";"2024-06-05"
"TNTD";3;"BBCH 69";"2024-06-05"
"TNTD";3;"BBCH 69";"2024-06-05"
"TNTD";3;"BBCH 69";"2024-06-05"
"TNTD";4;"BBCH 69";"2024-06-05"
"TNTD";2;"BBCH 69";"2024-06-05"
"TNTD";1;"BBCH 69";"2024-06-05"
"TNTD";10;"BBCH 69";"2024-06-05"
"TNTD";1;"BBCH 69";"2024-06-05"
"TNTD";2;"BBCH 69";"2024-06-05"
"TNTD";3;"BBCH 69";"2024-06-05"
"TNTD";4;"BBCH 69";"2024-06-05"
"TNTD";4;"BBCH 69";"2024-06-05"
"TNTD";4;"BBCH 69";"2024-06-05"
"TNTD";3;"BBCH 69";"2024-06-05"
"TNTD";6;"BBCH 69";"2024-06-05"
"TNTD";3;"BBCH 69";"2024-06-05"
"TNTD";8;"BBCH 69";"2024-06-05"
"TNTD";4;"BBCH 69";"2024-06-05"
"TNTD";2;"BBCH 69";"2024-06-05"
"TNTD";3;"BBCH 69";"2024-06-05"
"TNTD";4;"BBCH 69";"2024-06-05"
"TNTD";2;"BBCH 69";"2024-06-05"
"TNTD";7;"BBCH 69";"2024-06-05"
"TNTD";5;"BBCH 69";"2024-06-05"
